--------------------------------------------------------------------------------
CPU name:	Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz
CPU type:	Intel Kabylake processor
CPU clock:	1.99 GHz
--------------------------------------------------------------------------------
                   0;              2764800;              3306690;           0.836
                   1;              2764800;              3066212;           0.902
                   2;              2764800;              2880043;           0.960
                   3;              2764800;              2895165;           0.955
                   4;              2764800;              3148805;           0.878
                   5;              2764800;              2610294;           1.059
                   6;              2764800;              2611494;           1.059
                   7;              2764800;              2765352;           1.000
                   8;              2764800;              1967543;           1.405
                   9;              2764800;              2081421;           1.328
                  10;              2764800;              1829593;           1.511
                  11;              2764800;              2976360;           0.929
                  12;              2764800;              1812952;           1.525
                  13;              2764800;              1849873;           1.495
                  14;              2764800;              1881041;           1.470
                  15;              2764800;              1775370;           1.557
                  16;              2764800;              2001875;           1.381
                  17;              2764800;              2169050;           1.275
                  18;              2764800;              1951324;           1.417
                  19;              2764800;              2337632;           1.183
                  20;              2764800;              1973471;           1.401
                  21;              2764800;              1847483;           1.497
                  22;              2764800;              3121377;           0.886
                  23;              2764800;              1884173;           1.467
                  24;              2764800;              2893423;           0.956
                  25;              2764800;              1898692;           1.456
                  26;              2764800;              1966311;           1.406
                  27;              2764800;              3005830;           0.920
                  28;              2764800;              3828323;           0.722
                  29;              2764800;              2029232;           1.362
                  30;              2764800;              2032030;           1.361
                  31;              2764800;              3848133;           0.718
                  32;              2764800;              2116332;           1.306
                  33;              2764800;              2485404;           1.112
                  34;              2764800;              1706853;           1.620
                  35;              2764800;              1739514;           1.589
                  36;              2764800;              3823399;           0.723
                  37;              2764800;              3061589;           0.903
                  38;              2764800;              2078838;           1.330
                  39;              2764800;              1796784;           1.539
                  40;              2764800;              1722809;           1.605
                  41;              2764800;              3298787;           0.838
                  42;              2764800;              3791551;           0.729
                  43;              2764800;              1697200;           1.629
                  44;              2764800;              1736850;           1.592
                  45;              2764800;              1783883;           1.550
                  46;              2764800;              2899053;           0.954
                  47;              2764800;              2744288;           1.007
                  48;              2764800;              2053537;           1.346
                  49;              2764800;              1809787;           1.528
                  50;              2764800;              2339128;           1.182
                  51;              2764800;              1962481;           1.409
                  52;              2764800;              3219344;           0.859
                  53;              2764800;              1902744;           1.453
                  54;              2764800;              2047347;           1.350
                  55;              2764800;              1871548;           1.477
                  56;              2764800;              2012722;           1.374
                  57;              2764800;              2962746;           0.933
                  58;              2764800;              2021140;           1.368
                  59;              2764800;              1735716;           1.593
                  60;              2764800;              3047169;           0.907
                  61;              2764800;              2216740;           1.247
                  62;              2764800;              2337398;           1.183
                  63;              2764800;              1769228;           1.563
                  64;              2764800;              1797293;           1.538
                  65;              2764800;              2229494;           1.240
                  66;              2764800;              1958273;           1.412
                  67;              2764800;              2669729;           1.036
