--------------------------------------------------------------------------------
CPU name:	Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz
CPU type:	Intel Kabylake processor
CPU clock:	1.99 GHz
--------------------------------------------------------------------------------
                   0;              2764800;              2493557;           1.109
                   1;              2764800;              2481178;           1.114
                   2;              2764800;              2398344;           1.153
                   3;              2764800;              1953758;           1.415
                   4;              2764800;              2029247;           1.362
                   5;              2764800;              3001761;           0.921
                   6;              2764800;              2678258;           1.032
                   7;              2764800;              2328958;           1.187
                   8;              2764800;              1737111;           1.592
                   9;              2764800;              2263242;           1.222
                  10;              2764800;              1883927;           1.468
                  11;              2764800;              1938494;           1.426
                  12;              2764800;              1709589;           1.617
                  13;              2764800;              1923966;           1.437
                  14;              2764800;              2052104;           1.347
                  15;              2764800;              2062732;           1.340
                  16;              2764800;              1569824;           1.761
                  17;              2764800;              2039839;           1.355
                  18;              2764800;              1666484;           1.659
                  19;              2764800;              1766878;           1.565
                  20;              2764800;              2440308;           1.133
                  21;              2764800;              3076312;           0.899
                  22;              2764800;              2413663;           1.145
                  23;              2764800;              1966420;           1.406
                  24;              2764800;              2052748;           1.347
                  25;              2764800;              2641633;           1.047
                  26;              2764800;              2166442;           1.276
                  27;              2764800;              2229598;           1.240
                  28;              2764800;              1797161;           1.538
                  29;              2764800;              1863664;           1.484
                  30;              2764800;              2353435;           1.175
                  31;              2764800;              2237057;           1.236
                  32;              2764800;              2107918;           1.312
                  33;              2764800;              2381660;           1.161
                  34;              2764800;              2834695;           0.975
                  35;              2764800;              2296579;           1.204
                  36;              2764800;              2136041;           1.294
                  37;              2764800;              1800919;           1.535
                  38;              2764800;              1800679;           1.535
                  39;              2764800;              2779844;           0.995
                  40;              2764800;              2502284;           1.105
                  41;              2764800;              2129995;           1.298
                  42;              2764800;              2057641;           1.344
                  43;              2764800;              2154925;           1.283
                  44;              2764800;              2501996;           1.105
                  45;              2764800;              2449593;           1.129
                  46;              2764800;              2200263;           1.257
                  47;              2764800;              1630577;           1.696
                  48;              2764800;              1730574;           1.598
                  49;              2764800;              3150089;           0.878
                  50;              2764800;              2073757;           1.333
                  51;              2764800;              1777297;           1.556
                  52;              2764800;              1877515;           1.473
                  53;              2764800;              1731455;           1.597
                  54;              2764800;              1704054;           1.622
                  55;              2764800;              2056048;           1.345
                  56;              2764800;              2394475;           1.155
                  57;              2764800;              1982284;           1.395
                  58;              2764800;              1684297;           1.642
                  59;              2764800;              1710423;           1.616
                  60;              2764800;              2108283;           1.311
                  61;              2764800;              2116869;           1.306
                  62;              2764800;              2229281;           1.240
                  63;              2764800;              2153012;           1.284
                  64;              2764800;              2004840;           1.379
                  65;              2764800;              2403163;           1.150
                  66;              2764800;              1985619;           1.392
                  67;              2764800;              2145109;           1.289
                  68;              2764800;              1871037;           1.478
                  69;              2764800;              1702146;           1.624
                  70;              2764800;              1713058;           1.614
                  71;              2764800;              2882075;           0.959
                  72;              2764800;              1696745;           1.629
                  73;              2764800;              1877669;           1.472
                  74;              2764800;              1780662;           1.553
                  75;              2764800;              1756302;           1.574
                  76;              2764800;              1704220;           1.622
                  77;              2764800;              2016823;           1.371
                  78;              2764800;              2170205;           1.274
                  79;              2764800;              1981793;           1.395
                  80;              2764800;              1719511;           1.608
                  81;              2764800;              1749290;           1.581
                  82;              2764800;              2662590;           1.038
                  83;              2764800;              2888347;           0.957
                  84;              2764800;              2027537;           1.364
                  85;              2764800;              1659085;           1.666
                  86;              2764800;              1694744;           1.631
                  87;              2764800;              2651999;           1.043
                  88;              2764800;              1760575;           1.570
                  89;              2764800;              2073465;           1.333
