--------------------------------------------------------------------------------
CPU name:	Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz
CPU type:	Intel Kabylake processor
CPU clock:	1.99 GHz
--------------------------------------------------------------------------------
                   0;              2764800;              2008033;           1.377
                   1;              2764800;              1592558;           1.736
                   2;              2764800;              1634132;           1.692
                   3;              2764800;              1513398;           1.827
                   4;              2764800;              1693884;           1.632
                   5;              2764800;              1901412;           1.454
                   6;              2764800;              1753624;           1.577
                   7;              2764800;              1693595;           1.633
                   8;              2764800;              1650611;           1.675
                   9;              2764800;              2514833;           1.099
                  10;              2764800;              1634513;           1.692
                  11;              2764800;              1605580;           1.722
                  12;              2764800;              1589672;           1.739
                  13;              2764800;              1518339;           1.821
                  14;              2764800;              1520487;           1.818
                  15;              2764800;              1506199;           1.836
                  16;              2764800;              1524842;           1.813
                  17;              2764800;              1507268;           1.834
                  18;              2764800;              2043015;           1.353
                  19;              2764800;              2324180;           1.190
                  20;              2764800;              1669472;           1.656
                  21;              2764800;              1760713;           1.570
                  22;              2764800;              1552436;           1.781
                  23;              2764800;              1507361;           1.834
                  24;              2764800;              2229247;           1.240
                  25;              2764800;              2294764;           1.205
                  26;              2764800;              1803046;           1.533
                  27;              2764800;              1659103;           1.666
                  28;              2764800;              1653146;           1.672
                  29;              2764800;              1631984;           1.694
                  30;              2764800;              2026310;           1.364
                  31;              2764800;              2589039;           1.068
                  32;              2764800;              1788502;           1.546
                  33;              2764800;              1986577;           1.392
                  34;              2764800;              1759439;           1.571
                  35;              2764800;              2779763;           0.995
                  36;              2764800;              2411378;           1.147
                  37;              2764800;              1968407;           1.405
                  38;              2764800;              1839751;           1.503
                  39;              2764800;              1645748;           1.680
                  40;              2764800;              2038431;           1.356
                  41;              2764800;              2435503;           1.135
                  42;              2764800;              2188030;           1.264
                  43;              2764800;              1900395;           1.455
                  44;              2764800;              1733920;           1.595
                  45;              2764800;              1678687;           1.647
                  46;              2764800;              1880794;           1.470
                  47;              2764800;              2385307;           1.159
                  48;              2764800;              2047974;           1.350
                  49;              2764800;              2015374;           1.372
                  50;              2764800;              1996012;           1.385
                  51;              2764800;              3097578;           0.893
                  52;              2764800;              2247075;           1.230
                  53;              2764800;              2303198;           1.200
                  54;              2764800;              1888333;           1.464
                  55;              2764800;              1916381;           1.443
                  56;              2764800;              2669126;           1.036
                  57;              2764800;              2835398;           0.975
                  58;              2764800;              2294446;           1.205
                  59;              2764800;              1745027;           1.584
                  60;              2764800;              2253496;           1.227
                  61;              2764800;              2715191;           1.018
                  62;              2764800;              2328374;           1.187
                  63;              2764800;              2172932;           1.272
                  64;              2764800;              1633909;           1.692
                  65;              2764800;              2452061;           1.128
                  66;              2764800;              1788497;           1.546
                  67;              2764800;              2010914;           1.375
                  68;              2764800;              3159870;           0.875
                  69;              2764800;              3300347;           0.838
                  70;              2764800;              1992983;           1.387
                  71;              2764800;              2287741;           1.209
                  72;              2764800;              1934564;           1.429
                  73;              2764800;              1575371;           1.755
                  74;              2764800;              1658783;           1.667
                  75;              2764800;              1684369;           1.641
                  76;              2764800;              1729046;           1.599
                  77;              2764800;              2698755;           1.024
                  78;              2764800;              1754187;           1.576
                  79;              2764800;              1917171;           1.442
                  80;              2764800;              2969259;           0.931
                  81;              2764800;              2296381;           1.204
                  82;              2764800;              2810915;           0.984
                  83;              2764800;              1877763;           1.472
                  84;              2764800;              1790984;           1.544
                  85;              2764800;              2406573;           1.149
                  86;              2764800;              3435066;           0.805
                  87;              2764800;              2411982;           1.146
                  88;              2764800;              1790674;           1.544
                  89;              2764800;              2009529;           1.376
                  90;              2764800;              3755238;           0.736
                  91;              2764800;              2338923;           1.182
                  92;              2764800;              1586334;           1.743
                  93;              2764800;              1630316;           1.696
                  94;              2764800;              3816958;           0.724
                  95;              2764800;              2278474;           1.213
                  96;              2764800;              1575902;           1.754
                  97;              2764800;              1733223;           1.595
                  98;              2764800;              1949781;           1.418
                  99;              2764800;              3118508;           0.887
                 100;              2764800;              1951312;           1.417
                 101;              2764800;              1566619;           1.765
                 102;              2764800;              1686471;           1.639
                 103;              2764800;              2826480;           0.978
                 104;              2764800;              1997972;           1.384
                 105;              2764800;              2180576;           1.268
                 106;              2764800;              1709719;           1.617
                 107;              2764800;              1657427;           1.668
                 108;              2764800;              1550608;           1.783
                 109;              2764800;              1705460;           1.621
                 110;              2764800;              2768939;           0.999
