[MAQAO] PROCESS LAUNCHED (host kali, process 21141)
                   0;              2764800;              1589414;           1.740
                   1;              2764800;              1452992;           1.903
                   2;              2764800;              1602999;           1.725
                   3;              2764800;              1514546;           1.825
                   4;              2764800;              1442431;           1.917
                   5;              2764800;              1521689;           1.817
                   6;              2764800;              1521177;           1.818
                   7;              2764800;              1622224;           1.704
                   8;              2764800;              1512887;           1.827
                   9;              2764800;              1674896;           1.651
                  10;              2764800;              1538190;           1.797
                  11;              2764800;              1521815;           1.817
                  12;              2764800;              1515135;           1.825
                  13;              2764800;              1443019;           1.916
                  14;              2764800;              1511102;           1.830
                  15;              2764800;              1442352;           1.917
                  16;              2764800;              1466679;           1.885
                  17;              2764800;              1489976;           1.856
                  18;              2764800;              1513045;           1.827
                  19;              2764800;              1619364;           1.707
                  20;              2764800;              1563708;           1.768
                  21;              2764800;              1468959;           1.882
                  22;              2764800;              1437469;           1.923
                  23;              2764800;              1436560;           1.925
                  24;              2764800;              1494786;           1.850
                  25;              2764800;              1536225;           1.800
                  26;              2764800;              1528311;           1.809
                  27;              2764800;              1549233;           1.785
                  28;              2764800;              1628489;           1.698
                  29;              2764800;              1545845;           1.789
                  30;              2764800;              1545573;           1.789
                  31;              2764800;              1520554;           1.818
                  32;              2764800;              1565355;           1.766
                  33;              2764800;              1591132;           1.738
                  34;              2764800;              1573288;           1.757
                  35;              2764800;              1563378;           1.768
                  36;              2764800;              1555228;           1.778
                  37;              2764800;              1549756;           1.784
                  38;              2764800;              1570312;           1.761
                  39;              2764800;              1548418;           1.786
                  40;              2764800;              1547653;           1.786
                  41;              2764800;              1547632;           1.786
                  42;              2764800;              1578043;           1.752
                  43;              2764800;              1551414;           1.782
                  44;              2764800;              1607374;           1.720
                  45;              2764800;              1553009;           1.780
                  46;              2764800;              1567937;           1.763
                  47;              2764800;              1563809;           1.768
                  48;              2764800;              1553954;           1.779
                  49;              2764800;              1586405;           1.743
                  50;              2764800;              1562204;           1.770
                  51;              2764800;              1589163;           1.740
                  52;              2764800;              1614787;           1.712
                  53;              2764800;              1574453;           1.756
                  54;              2764800;              1550344;           1.783
                  55;              2764800;              1546640;           1.788
                  56;              2764800;              1591857;           1.737
                  57;              2764800;              1612822;           1.714
                  58;              2764800;              1601706;           1.726
                  59;              2764800;              1601128;           1.727
                  60;              2764800;              1597803;           1.730
                  61;              2764800;              1566010;           1.766
                  62;              2764800;              1583033;           1.747
                  63;              2764800;              1624946;           1.701
                  64;              2764800;              1570216;           1.761
                  65;              2764800;              1612334;           1.715
                  66;              2764800;              1560985;           1.771
                  67;              2764800;              1593590;           1.735
                  68;              2764800;              1977892;           1.398
                  69;              2764800;              1945477;           1.421
                  70;              2764800;              2158391;           1.281
                  71;              2764800;              1971258;           1.403
                  72;              2764800;              1676604;           1.649
                  73;              2764800;              1504280;           1.838
                  74;              2764800;              1494430;           1.850
                  75;              2764800;              1608078;           1.719
                  76;              2764800;              1616751;           1.710
                  77;              2764800;              1629784;           1.696
                  78;              2764800;              1587541;           1.742
                  79;              2764800;              1557169;           1.776
                  80;              2764800;              1569882;           1.761
                  81;              2764800;              1657570;           1.668
                  82;              2764800;              1610137;           1.717
                  83;              2764800;              1793037;           1.542
                  84;              2764800;              2055390;           1.345
                  85;              2764800;              1609084;           1.718
                  86;              2764800;              1645007;           1.681
                  87;              2764800;              1517307;           1.822
                  88;              2764800;              1620360;           1.706
                  89;              2764800;              1912877;           1.445
                  90;              2764800;              2720693;           1.016
                  91;              2764800;              2952496;           0.936
                  92;              2764800;              1568467;           1.763
                  93;              2764800;              1923060;           1.438
                  94;              2764800;              1943449;           1.423
                  95;              2764800;              1734283;           1.594
                  96;              2764800;              1637847;           1.688
                  97;              2764800;              1678199;           1.647
                  98;              2764800;              1826808;           1.513
                  99;              2764800;              2444289;           1.131
                 100;              2764800;              2264094;           1.221
                 101;              2764800;              2103558;           1.314
                 102;              2764800;              2991938;           0.924
                 103;              2764800;              2245294;           1.231
                 104;              2764800;              3250228;           0.851
                 105;              2764800;              2545320;           1.086
                 106;              2764800;              2361059;           1.171
                 107;              2764800;              2483352;           1.113
                 108;              2764800;              2500275;           1.106
                 109;              2764800;              2486854;           1.112
                 110;              2764800;              2540371;           1.088
                 111;              2764800;              2519149;           1.098
